League,Year,Season,Type,blueTeamTag,blueResult,redResult,redTeamTag,blueTopChamp,blueJungleChamp,blueMiddleChamp,blueADCChamp,blueSupportChamp,blueBans,redTopChamp,redJungleChamp,redMiddleChamp,redADCChamp,redSupportChamp,redBans
LCK,2015,Summer,Season,KOO,1,0,LZ,Nautilus,Evelynn,Viktor,Corki,Alistar,"Rumble, Gragas, Varus",Maokai,Rengar,TwistedFate,Sivir,Veigar,"Kalista, Ryze, RekSai"
LCK,2015,Summer,Season,NJE,1,0,kt,Maokai,Gragas,Cassiopeia,Corki,Thresh,"Azir, Fizz, Alistar",Renekton,RekSai,Viktor,Sivir,Annie,"Ryze, Kalista, Nautilus"
LCK,2015,Summer,Season,kt,0,1,NJE,Renekton,RekSai,Viktor,Corki,Janna,"Annie, Nautilus, Alistar",Rumble,Evelynn,Cassiopeia,Sivir,Thresh,"Kalista, Gragas, Ryze"
LCK,2015,Summer,Season,SKT,1,0,JAG,Maokai,Evelynn,Viktor,Corki,Nautilus,"Nidalee, Ryze, RekSai",Rumble,Rengar,Cassiopeia,Sivir,Annie,"Kalista, Alistar, Gragas"
LCK,2015,Summer,Season,JAG,0,1,SKT,Rumble,Gragas,Azir,Sivir,Nautilus,"Annie, Viktor, Alistar",Maokai,Evelynn,Ryze,Tristana,Kennen,"Nidalee, Kalista, RekSai"
LCK,2015,Summer,Season,CJE,0,1,KOO,Shen,RekSai,Azir,Corki,Thresh,"Rumble, Maokai, Ryze",Nautilus,Evelynn,Viktor,Sivir,Annie,"Gragas, Kalista, Alistar"
LCK,2015,Summer,Season,KOO,1,0,CJE,Maokai,Evelynn,Viktor,Sivir,Annie,"Shen, Gragas, Alistar",Gnar,RekSai,Azir,Corki,Morgana,"Kalista, Rumble, Ryze"
LCK,2015,Summer,Season,LZ,0,1,SSG,DrMundo,LeeSin,Viktor,Sivir,Nautilus,"Alistar, RekSai, Ryze",Maokai,Nidalee,Azir,KogMaw,Janna,"Gragas, Kalista, Rumble"
LCK,2015,Summer,Season,SSG,1,0,LZ,Hecarim,Evelynn,Azir,Sivir,Nautilus,"Gragas, Maokai, RekSai",Rumble,Nidalee,Varus,Corki,Annie,"Kalista, Ryze, Alistar"
LCK,2015,Summer,Season,NJE,0,1,kt,Rumble,RekSai,Kassadin,Corki,Alistar,"Azir, Ryze, Maokai",Gnar,Evelynn,Viktor,KogMaw,Janna,"Kalista, Cassiopeia, Gragas"
LCK,2015,Summer,Season,kt,1,0,NJE,Shen,RekSai,Azir,KogMaw,Thresh,"Rumble, Cassiopeia, Maokai",Shyvana,Evelynn,Viktor,Vayne,Alistar,"Kalista, Gragas, Ryze"
LCK,2015,Summer,Season,ANC,0,1,LZ,Rumble,Nidalee,Varus,Sivir,Nautilus,"Cassiopeia, Lulu, Ryze",Irelia,Gragas,Azir,Corki,Annie,"Zed, Alistar, Kalista"
LCK,2015,Summer,Season,LZ,1,0,ANC,Jax,RekSai,Azir,Lucian,Alistar,"Zed, Ahri, Annie",Rumble,Gragas,Irelia,Corki,Thresh,"Ryze, Kalista, Sivir"
LCK,2015,Summer,Season,CJE,1,0,JAG,Rumble,Evelynn,Ryze,Sivir,Alistar,"Annie, RekSai, Viktor",Maokai,Nidalee,Cassiopeia,Corki,Nautilus,"Kalista, Azir, Gragas"
LCK,2015,Summer,Season,JAG,0,1,CJE,Hecarim,Evelynn,Viktor,Lucian,Annie,"Azir, Alistar, Ryze",Maokai,Ekko,TwistedFate,Sivir,Nautilus,"Kalista, RekSai, Gragas"
LCK,2015,Summer,Season,SKT,1,0,SSB,Fizz,Ekko,Viktor,Corki,Alistar,"RekSai, Nautilus, Gragas",Maokai,JarvanIV,Azir,Sivir,Thresh,"Kalista, Evelynn, Ryze"
LCK,2015,Summer,Season,SSB,0,1,SKT,Ryze,JarvanIV,Velkoz,Sivir,Alistar,"Evelynn, RekSai, Annie",DrMundo,Olaf,Azir,Corki,Janna,"Kalista, Gragas, Nautilus"
LCK,2015,Summer,Season,KOO,1,0,SSG,Rumble,Gragas,Viktor,Corki,Braum,"Nidalee, Ryze, Alistar",Hecarim,RekSai,Azir,Sivir,Nautilus,"Kalista, Annie, Evelynn"
LCK,2015,Summer,Season,SSG,0,1,KOO,Maokai,Gragas,Azir,Tristana,Janna,"Annie, Evelynn, Ryze",Rumble,RekSai,Varus,Corki,Nautilus,"Sivir, Kalista, Alistar"
LCK,2015,Summer,Season,NJE,1,0,JAG,Maokai,Evelynn,Viktor,Lucian,Kennen,"Nidalee, Annie, RekSai",Rumble,LeeSin,Azir,Sivir,Nautilus,"Kalista, Gragas, Alistar"
LCK,2015,Summer,Season,JAG,1,0,NJE,Maokai,Nunu,Viktor,KogMaw,Janna,"Sivir, Annie, Cassiopeia",Gnar,RekSai,Azir,Tristana,Alistar,"Kalista, Gragas, Nidalee"
LCK,2015,Summer,Season,NJE,0,1,JAG,Maokai,LeeSin,Viktor,Corki,Nautilus,"KogMaw, Annie, RekSai",Rumble,Evelynn,Orianna,Sivir,Thresh,"Kalista, Gragas, Alistar"
LCK,2015,Summer,Season,ANC,0,1,SKT,Nautilus,LeeSin,Yasuo,Corki,Alistar,"Azir, Annie, Rumble",Maokai,Gragas,Irelia,Ezreal,Janna,"Kalista, Thresh, Ryze"
LCK,2015,Summer,Season,SKT,1,0,ANC,Fizz,Gragas,Ryze,Corki,Janna,"Thresh, Lulu, RekSai",Maokai,Ekko,Ezreal,Sivir,Alistar,"Azir, Rumble, Kalista"
LCK,2015,Summer,Season,SSB,0,1,SSG,Hecarim,Evelynn,Velkoz,Sivir,Braum,"Nidalee, Alistar, RekSai",Maokai,Ekko,Azir,Corki,Thresh,"Kalista, Gragas, Riven"
LCK,2015,Summer,Season,SSG,0,1,SSB,Hecarim,Evelynn,Azir,Tristana,Janna,"Gragas, Maokai, RekSai",Rumble,JarvanIV,Ezreal,Sivir,Alistar,"Kalista, Ryze, Nidalee"
LCK,2015,Summer,Season,SSG,1,0,SSB,Ryze,Ekko,Azir,KogMaw,Alistar,"Gragas, Ezreal, Riven",Maokai,JarvanIV,Varus,Sivir,Janna,"Kalista, Nidalee, RekSai"
LCK,2015,Summer,Season,CJE,1,0,kt,Rumble,RekSai,Ezreal,Sivir,Alistar,"Annie, Maokai, Ryze",Gnar,Ekko,Azir,Draven,Janna,"Kalista, Gragas, Evelynn"
LCK,2015,Summer,Season,kt,1,0,CJE,Maokai,Ekko,Azir,Vayne,Thresh,"Rumble, Ezreal, Annie",Gnar,Evelynn,Viktor,Sivir,Alistar,"Kalista, Gragas, Ryze"
LCK,2015,Summer,Season,kt,1,0,CJE,Shen,Ekko,Azir,KogMaw,Thresh,"Ezreal, Annie, Rumble",Gnar,Evelynn,Viktor,Corki,Alistar,"Kalista, Ryze, Gragas"
LCK,2015,Summer,Season,SKT,1,0,JAG,Maokai,Evelynn,TwistedFate,Corki,Alistar,"Viktor, Nidalee, RekSai",Rumble,LeeSin,Xerath,Sivir,Janna,"Kalista, Azir, Gragas"
LCK,2015,Summer,Season,JAG,0,1,SKT,Hecarim,Gragas,Cassiopeia,Sivir,Alistar,"Rumble, Evelynn, Azir",Maokai,RekSai,Orianna,Corki,Janna,"Nidalee, Kalista, Viktor"
LCK,2015,Summer,Season,NJF,1,0,ANC,Fizz,Evelynn,Viktor,Sivir,Kennen,"Zed, Thresh, Hecarim",Maokai,Gragas,Ahri,Corki,Annie,"Kalista, Ryze, Cassiopeia"
LCK,2015,Summer,Season,ANC,1,0,NJF,Ryze,Evelynn,Yasuo,Corki,Alistar,"Azir, Viktor, Cassiopeia",Hecarim,Gragas,Kassadin,Sivir,Kennen,"Zed, Thresh, Kalista"
LCK,2015,Summer,Season,NJF,1,0,ANC,Maokai,LeeSin,Viktor,Sivir,Alistar,"Yasuo, Zed, Ahri",Gragas,RekSai,Ezreal,Corki,Thresh,"Kalista, Ryze, Evelynn"
LCK,2015,Summer,Season,KOO,1,0,LZ,Maokai,Trundle,Viktor,Sivir,Braum,"Ryze, Annie, Gragas",Vladimir,RekSai,Azir,Corki,Nautilus,"Kalista, Evelynn, Alistar"
LCK,2015,Summer,Season,LZ,0,1,KOO,Fizz,RekSai,Viktor,Lucian,Alistar,"Evelynn, Annie, Sivir",Maokai,Gragas,Ezreal,Corki,Janna,"Kalista, Ryze, Tristana"
LCK,2015,Summer,Season,kt,1,0,SSB,Fizz,RekSai,Azir,Sivir,Annie,"Ezreal, Rumble, Gragas",Maokai,Ekko,Viktor,KogMaw,Alistar,"Thresh, Kalista, Ryze"
LCK,2015,Summer,Season,SSB,1,0,kt,Maokai,RekSai,Ezreal,Corki,Alistar,"Ekko, Thresh, Annie",Rumble,Evelynn,Viktor,KogMaw,Janna,"Kalista, Gragas, Ryze"
LCK,2015,Summer,Season,SSB,0,1,kt,Ryze,RekSai,Azir,Corki,Janna,"Ekko, Thresh, Annie",Maokai,Gragas,Viktor,KogMaw,Alistar,"Kalista, Ezreal, Rumble"
LCK,2015,Summer,Season,CJE,1,0,NJF,Rumble,RekSai,Ezreal,Graves,Braum,"Viktor, Alistar, Azir",Maokai,Evelynn,Zed,Sivir,Annie,"Kalista, Gragas, Ryze"
LCK,2015,Summer,Season,NJF,1,0,CJE,Maokai,LeeSin,Viktor,Sivir,Annie,"Shen, Ryze, TwistedFate",Rumble,RekSai,Azir,Graves,Braum,"Kalista, Gragas, Evelynn"
LCK,2015,Summer,Season,CJE,1,0,NJF,Shen,RekSai,Azir,KogMaw,Thresh,"Annie, Viktor, Alistar",Maokai,Evelynn,Ezreal,Sivir,Kennen,"Kalista, Ryze, Gragas"
LCK,2015,Summer,Season,KOO,0,1,SKT,Maokai,Evelynn,Cassiopeia,Corki,Janna,"Rumble, Ezreal, DrMundo",Fizz,RekSai,Viktor,KogMaw,Alistar,"Kalista, Gragas, Ryze"
LCK,2015,Summer,Season,SKT,1,0,KOO,Fizz,RekSai,Azir,Corki,Leona,"Gragas, Viktor, Ryze",Maokai,Evelynn,Kassadin,Sivir,Annie,"Kalista, Janna, Alistar"
LCK,2015,Summer,Season,ANC,1,0,SSG,Fizz,RekSai,TwistedFate,KogMaw,Alistar,"Hecarim, Rumble, Azir",Maokai,Gragas,Viktor,Corki,Nautilus,"Kalista, Ryze, Zed"
LCK,2015,Summer,Season,SSG,1,0,ANC,Maokai,Nidalee,Fizz,KogMaw,Alistar,"Ezreal, Zed, Gragas",Shen,RekSai,Yasuo,Corki,Annie,"Ryze, Azir, Kalista"
LCK,2015,Summer,Season,ANC,0,1,SSG,Fizz,Evelynn,TwistedFate,Kalista,Thresh,"Azir, Rumble, Hecarim",Shen,Gragas,Viktor,KogMaw,Alistar,"Ryze, Zed, Ezreal"
LCK,2015,Summer,Season,LZ,1,0,NJF,Gnar,RekSai,Orianna,Corki,Alistar,"Annie, Evelynn, Sivir",Maokai,Gragas,Viktor,KogMaw,Thresh,"Kalista, Ryze, Azir"
LCK,2015,Summer,Season,NJF,1,0,LZ,Maokai,Gragas,TwistedFate,Lucian,Kennen,"Azir, Ryze, Gnar",Rumble,RekSai,Ziggs,Corki,Alistar,"Kalista, Evelynn, Sivir"
LCK,2015,Summer,Season,NJF,1,0,LZ,Maokai,RekSai,TwistedFate,Lucian,Alistar,"Azir, Ryze, Gnar",Shyvana,Gragas,Viktor,Sivir,Nautilus,"Kalista, Evelynn, Annie"
LCK,2015,Summer,Season,CJE,0,1,SSB,Rumble,Gragas,Jayce,Corki,Janna,"Ezreal, Annie, Ryze",Maokai,RekSai,Azir,Sivir,Alistar,"Kalista, Graves, Nidalee"
LCK,2015,Summer,Season,SSB,0,1,CJE,Ryze,JarvanIV,Viktor,Corki,Alistar,"Shen, Bard, Annie",Rumble,RekSai,Azir,KogMaw,Thresh,"Kalista, Ezreal, Gragas"
LCK,2015,Summer,Season,SSB,0,1,CJE,Rumble,RekSai,Ezreal,Corki,Alistar,"Shen, Nidalee, Thresh",Maokai,Ekko,TwistedFate,KogMaw,Braum,"Kalista, Gragas, Ryze"
LCK,2015,Summer,Season,kt,1,0,JAG,Maokai,Gragas,Cassiopeia,KogMaw,Thresh,"Rumble, Ezreal, Annie",Gnar,Ekko,Viktor,Sivir,Alistar,"Kalista, Azir, Ryze"
LCK,2015,Summer,Season,JAG,0,1,kt,Gnar,Ekko,Viktor,Corki,Janna,"Thresh, Fizz, Azir",Maokai,RekSai,Cassiopeia,Sivir,Annie,"Kalista, Gragas, Ryze"
LCK,2015,Summer,Season,SKT,0,1,kt,Gnar,Gragas,Orianna,Ezreal,Annie,"Thresh, Viktor, Azir",Shen,RekSai,Lulu,KogMaw,Braum,"Kalista, Rumble, Ryze"
LCK,2015,Summer,Season,kt,0,1,SKT,Shen,Gragas,Lulu,Twitch,Thresh,"Rumble, Maokai, Corki",Gnar,Evelynn,Ezreal,Vayne,Alistar,"Kalista, Ryze, KogMaw"
LCK,2015,Summer,Season,kt,0,1,SKT,Shen,Gragas,Azir,Corki,Thresh,"Rumble, Ezreal, Alistar",Maokai,RekSai,Viktor,Lucian,Annie,"Ryze, Kalista, KogMaw"
LCK,2015,Summer,Season,KOO,1,0,ANC,Rumble,Evelynn,Viktor,Ezreal,Braum,"Zed, RekSai, KogMaw",Maokai,Ekko,TwistedFate,Corki,Alistar,"Gragas, Ryze, Kalista"
LCK,2015,Summer,Season,ANC,0,1,KOO,Maokai,Evelynn,Ezreal,KogMaw,Braum,"Viktor, Fizz, TwistedFate",Rumble,RekSai,Varus,Corki,Janna,"Kalista, Ryze, Gragas"
LCK,2015,Summer,Season,JAG,1,0,LZ,Maokai,Nidalee,TwistedFate,Sivir,Alistar,"Annie, Azir, Braum",Gnar,Gragas,Viktor,KogMaw,Janna,"Kalista, Evelynn, Ryze"
LCK,2015,Summer,Season,LZ,0,1,JAG,Maokai,RekSai,Cassiopeia,KogMaw,Alistar,"Annie, Evelynn, TwistedFate",Gnar,Gragas,Viktor,Ezreal,Braum,"Kalista, Ryze, Azir"
LCK,2015,Summer,Season,SSB,1,0,ANC,Rumble,RekSai,Viktor,Kalista,Annie,"Zed, Ahri, TwistedFate",Maokai,Gragas,Ezreal,Lucian,Braum,"Azir, Lulu, Ryze"
LCK,2015,Summer,Season,ANC,1,0,SSB,Hecarim,LeeSin,TwistedFate,Jinx,Thresh,"RekSai, Gragas, Kalista",Rumble,Evelynn,Viktor,Corki,Alistar,"Zed, Ahri, Ryze"
LCK,2015,Summer,Season,ANC,1,0,SSB,Ryze,LeeSin,Viktor,Tristana,Thresh,"Gragas, RekSai, Annie",Rumble,Evelynn,Azir,Kalista,Alistar,"Zed, Ahri, TwistedFate"
LCK,2015,Summer,Season,SKT,1,0,CJE,Maokai,Evelynn,Azir,Vayne,Alistar,"KogMaw, RekSai, Gragas",Gnar,Nidalee,Ezreal,Corki,Braum,"Kalista, Rumble, Ryze"
LCK,2015,Summer,Season,CJE,1,0,SKT,Shen,RekSai,Azir,Sivir,Braum,"Maokai, Rumble, Annie",Gnar,Gragas,Viktor,Vayne,Alistar,"Kalista, KogMaw, Ryze"
LCK,2015,Summer,Season,CJE,1,0,SKT,Ryze,Nunu,Azir,KogMaw,Braum,"Maokai, Rumble, Annie",DrMundo,RekSai,TwistedFate,Corki,Alistar,"Shen, Kalista, Gragas"
LCK,2015,Summer,Season,KOO,1,0,NJF,Maokai,Gragas,Yasuo,KogMaw,Braum,"Alistar, Annie, Lucian",Fizz,RekSai,TwistedFate,Vayne,Janna,"Kalista, Viktor, Ryze"
LCK,2015,Summer,Season,NJF,1,0,KOO,Olaf,RekSai,Azir,Sivir,Alistar,"Viktor, Ryze, Maokai",Rumble,Gragas,Jayce,Corki,Braum,"Annie, Kalista, Lucian"
LCK,2015,Summer,Season,KOO,0,1,NJF,Maokai,Evelynn,Lulu,KogMaw,Braum,"Alistar, Annie, Lucian",Rumble,RekSai,Azir,Sivir,Thresh,"Kalista, Viktor, Ryze"
LCK,2015,Summer,Season,SSG,0,1,kt,Rumble,Nidalee,Varus,Sivir,Braum,"Ezreal, Thresh, KogMaw",Maokai,RekSai,Azir,Corki,Janna,"Ryze, TwistedFate, Kalista"
LCK,2015,Summer,Season,kt,1,0,SSG,Maokai,RekSai,Viktor,Sivir,Alistar,"Ezreal, TwistedFate, Annie",Fizz,LeeSin,Azir,Lucian,Braum,"Ryze, Kalista, KogMaw"
LCK,2015,Summer,Season,SSG,1,0,JAG,Hecarim,Gragas,Viktor,Kalista,Janna,"Ezreal, RekSai, Gnar",Maokai,Nidalee,TwistedFate,Corki,Alistar,"Ryze, Azir, Braum"
LCK,2015,Summer,Season,JAG,1,0,SSG,Maokai,Nidalee,Orianna,Vayne,Alistar,"Azir, TwistedFate, Fizz",Rumble,Gragas,Viktor,Sivir,Braum,"Ryze, RekSai, Kalista"
LCK,2015,Summer,Season,SSG,0,1,JAG,Hecarim,Gragas,Viktor,KogMaw,Janna,"Ezreal, RekSai, Alistar",Maokai,Nidalee,TwistedFate,Sivir,Annie,"Azir, Ryze, Kalista"
LCK,2015,Summer,Season,SSB,0,1,LZ,Shen,RekSai,Viktor,Corki,Annie,"Braum, Fizz, Thresh",Maokai,Olaf,Ezreal,Sivir,Leona,"Kalista, Ryze, Alistar"
LCK,2015,Summer,Season,LZ,1,0,SSB,Shen,Evelynn,Ezreal,Sivir,Braum,"Gragas, Alistar, Ryze",Maokai,RekSai,Lulu,KogMaw,Thresh,"Kalista, Gnar, Fizz"
LCK,2015,Summer,Season,ANC,0,1,CJE,Hecarim,RekSai,Viktor,Sivir,Thresh,"Rumble, Azir, TwistedFate",Shen,Gragas,Ezreal,KogMaw,Braum,"Ryze, Kalista, Zed"
LCK,2015,Summer,Season,CJE,1,0,ANC,Shen,RekSai,Ezreal,KogMaw,Alistar,"Zed, TwistedFate, Yasuo",Rumble,Ekko,Ahri,Jinx,Thresh,"Ryze, Kalista, Braum"
LCK,2015,Summer,Season,NJF,1,0,SSG,Maokai,RekSai,Viktor,Corki,Thresh,"Yasuo, Hecarim, KogMaw",Gnar,Nidalee,Azir,Sivir,Annie,"Kalista, Ryze, Alistar"
LCK,2015,Summer,Season,SSG,0,1,NJF,Maokai,RekSai,Azir,KogMaw,Thresh,"Alistar, Annie, Gragas",Rumble,Elise,Viktor,Sivir,Braum,"Yasuo, Kalista, Ryze"
LCK,2015,Summer,Season,kt,1,0,KOO,Ryze,Gragas,Cassiopeia,Corki,Leona,"TwistedFate, Ezreal, Rumble",DrMundo,Nidalee,Viktor,Kalista,Annie,"RekSai, Thresh, Azir"
LCK,2015,Summer,Season,KOO,0,1,kt,Rumble,RekSai,Azir,Corki,Annie,"Cassiopeia, Gragas, Olaf",Maokai,Ekko,Lulu,KogMaw,Janna,"Kalista, Ryze, Viktor"
LCK,2015,Summer,Season,LZ,0,1,SKT,Gnar,Evelynn,Ezreal,Tristana,Braum,"Annie, Azir, Nidalee",Maokai,Ekko,Viktor,Vayne,Janna,"Kalista, Ryze, RekSai"
LCK,2015,Summer,Season,SKT,1,0,LZ,Rumble,Gragas,Viktor,Vayne,Alistar,"Ezreal, Braum, Gnar",Olaf,RekSai,Cassiopeia,Corki,Thresh,"Kalista, Ryze, Azir"
LCK,2015,Summer,Season,JAG,1,0,SSB,Rumble,RekSai,Viktor,Vayne,Alistar,"Ezreal, Gragas, Riven",Maokai,Nidalee,Lulu,Sivir,Braum,"Kalista, TwistedFate, Ryze"
LCK,2015,Summer,Season,SSB,1,0,JAG,Rumble,RekSai,JarvanIV,Corki,Alistar,"TwistedFate, Nidalee, Vayne",Maokai,Gragas,Viktor,KogMaw,Braum,"Kalista, Ryze, Ezreal"
LCK,2015,Summer,Season,JAG,0,1,SSB,Maokai,Evelynn,Ryze,Corki,Leona,"Ezreal, Alistar, RekSai",Gnar,Gragas,Viktor,Sivir,Annie,"Kalista, TwistedFate, Nidalee"
LCK,2015,Summer,Season,LZ,0,1,kt,Maokai,Nidalee,Ekko,Corki,Annie,"RekSai, Gragas, Evelynn",Shen,Elise,Viktor,Ezreal,Thresh,"Kalista, TwistedFate, Ryze"
LCK,2015,Summer,Season,kt,0,1,LZ,Shen,Gragas,Viktor,Vayne,Janna,"TwistedFate, RekSai, Elise",Maokai,Nidalee,Ekko,Lucian,Braum,"Kalista, Ryze, Thresh"
LCK,2015,Summer,Season,kt,1,0,LZ,Riven,RekSai,Viktor,Corki,Alistar,"TwistedFate, Ekko, Maokai",Shen,Gragas,Orianna,Lucian,Braum,"Kalista, Ryze, Thresh"
LCK,2015,Summer,Season,JAG,0,1,ANC,Ryze,RekSai,Viktor,Corki,Alistar,"Zed, Ahri, TwistedFate",Gnar,Elise,Azir,Lucian,Braum,"Annie, Nidalee, Kalista"
LCK,2015,Summer,Season,ANC,1,0,JAG,Maokai,Elise,Zed,Lucian,Shen,"Nidalee, Braum, Annie",Gnar,Gragas,Viktor,Corki,Thresh,"Kalista, Ryze, Azir"
LCK,2015,Summer,Season,SSG,0,1,SKT,Hecarim,Fizz,Zed,Lucian,Braum,"Azir, Nidalee, Elise",Rumble,RekSai,Lulu,Vayne,Alistar,"Kalista, Ryze, Viktor"
LCK,2015,Summer,Season,SKT,1,0,SSG,Gnar,Elise,Ahri,KogMaw,Janna,"Azir, Viktor, Nidalee",Rumble,LeeSin,Yasuo,Corki,Alistar,"Kalista, RekSai, Vayne"
LCK,2015,Summer,Season,JAG,1,0,KOO,Ryze,LeeSin,Azir,Sivir,Thresh,"Kennen, Annie, Braum",Gnar,RekSai,Viktor,KogMaw,Janna,"Maokai, Kalista, Elise"
LCK,2015,Summer,Season,KOO,1,0,JAG,Shen,Elise,Viktor,Lucian,Kennen,"Maokai, TwistedFate, RekSai",Gnar,LeeSin,Azir,Sivir,Thresh,"Kalista, Ryze, Annie"
LCK,2015,Summer,Season,KOO,0,1,JAG,Gnar,Elise,Azir,Corki,Janna,"Maokai, TwistedFate, Kalista",Lulu,LeeSin,Viktor,Vayne,Thresh,"Ryze, Annie, Kennen"
LCK,2015,Summer,Season,SSB,0,1,NJF,Shen,Gragas,Viktor,Corki,Alistar,"TwistedFate, Vayne, Elise",Gnar,RekSai,Azir,Lucian,Annie,"JarvanIV, Kalista, Ryze"
LCK,2015,Summer,Season,NJF,1,0,SSB,Hecarim,Nidalee,Viktor,Lucian,Alistar,"JarvanIV, Shen, Ryze",Gnar,Gragas,Lulu,KogMaw,Braum,"Kalista, TwistedFate, Elise"
LCK,2015,Summer,Season,LZ,1,0,CJE,Shen,LeeSin,Viktor,Vayne,Janna,"Rumble, Azir, Elise",Fizz,RekSai,Orianna,KogMaw,Braum,"Kalista, Ryze, TwistedFate"
LCK,2015,Summer,Season,CJE,1,0,LZ,Fizz,Elise,Lulu,Vayne,Thresh,"TwistedFate, Annie, Shen",Jax,LeeSin,Viktor,Lucian,Janna,"Kalista, Azir, Ryze"
LCK,2015,Summer,Season,CJE,1,0,LZ,Fizz,RekSai,Azir,Sivir,Thresh,"TwistedFate, Shen, Annie",Gnar,Gragas,Lux,Vayne,Nautilus,"Ryze, Kalista, Elise"
LCK,2015,Summer,Season,kt,0,1,ANC,Ryze,Gragas,Viktor,Corki,Annie,"TwistedFate, Zed, Elise",Gnar,LeeSin,Ahri,Lucian,Braum,"Kalista, RekSai, Thresh"
LCK,2015,Summer,Season,ANC,0,1,kt,Gnar,LeeSin,TwistedFate,Lucian,Thresh,"RekSai, Annie, Braum",Shen,Ekko,Viktor,Corki,Janna,"Kalista, Zed, Elise"
LCK,2015,Summer,Season,kt,1,0,ANC,Yasuo,Elise,Azir,Corki,Alistar,"Zed, Braum, RekSai",Gnar,Gragas,Ahri,Lucian,Thresh,"Kalista, Shen, Viktor"
LCK,2015,Summer,Season,NJF,1,0,SKT,Gnar,LeeSin,Azir,Lucian,Annie,"Maokai, Ryze, Gragas",Shen,Evelynn,Viktor,KogMaw,Janna,"Kalista, Elise, RekSai"
LCK,2015,Summer,Season,SKT,1,0,NJF,Rumble,Evelynn,Azir,Vayne,Alistar,"Annie, LeeSin, RekSai",Riven,Gragas,Zed,Lucian,Kennen,"Kalista, Elise, Janna"
LCK,2015,Summer,Season,SKT,1,0,NJF,Maokai,Gragas,Azir,Lucian,Thresh,"Annie, RekSai, TwistedFate",Shen,Evelynn,Viktor,KogMaw,Alistar,"Kalista, Vayne, Elise"
LCK,2015,Summer,Season,SSG,0,1,CJE,Riven,LeeSin,Viktor,Vayne,Braum,"Azir, Shen, Elise",Fizz,RekSai,TwistedFate,Sivir,Annie,"Kalista, Nidalee, Ryze"
LCK,2015,Summer,Season,CJE,0,1,SSG,Shen,Elise,Ahri,Vayne,Thresh,"Gragas, Ryze, RekSai",Maokai,LeeSin,Viktor,Ashe,Braum,"Azir, Rumble, Nidalee"
LCK,2015,Summer,Season,CJE,0,1,SSG,Shen,Nidalee,Lulu,Kalista,Alistar,"RekSai, Ryze, TwistedFate",Maokai,Elise,Yasuo,Ashe,Braum,"Azir, Rumble, Viktor"
LCK,2015,Summer,Season,KOO,1,0,SSB,Gnar,RekSai,TwistedFate,Lucian,Kennen,"Irelia, Rumble, Maokai",Hecarim,Gragas,Viktor,Corki,Alistar,"Kalista, Elise, Ryze"
LCK,2015,Summer,Playoffs,KOO,0,1,NJF,Fizz,Gragas,Lulu,Lucian,Annie,"Azir, TwistedFate, Kalista",Shen,Elise,Cassiopeia,Ashe,Alistar,"Yasuo, Kennen, Viktor"
LCK,2015,Summer,Playoffs,NJF,0,1,KOO,Gnar,Elise,TwistedFate,Corki,Annie,"Yasuo, Kennen, Azir",Malphite,RekSai,Viktor,Lucian,Janna,"Kalista, Alistar, Shen"
LCK,2015,Summer,Playoffs,KOO,1,0,NJF,Malphite,Gragas,Yasuo,Ashe,Braum,,Shen,Elise,Azir,Ashe,Leona,
LCK,2015,Summer,Playoffs,CJE,0,1,KOO,Maokai,Evelynn,Viktor,Vayne,Alistar,"Yasuo, TwistedFate, Kennen",Shen,Elise,Orianna,KogMaw,Janna,"Azir, Kalista, Diana"
LCK,2015,Summer,Playoffs,KOO,1,0,CJE,Shyvana,RekSai,Lulu,Kalista,Kennen,"Azir, TwistedFate, Diana",Shen,Evelynn,Orianna,Ashe,Leona,"Yasuo, Viktor, KogMaw"
LCK,2015,Summer,Playoffs,CJE,0,1,KOO,Maokai,Elise,TwistedFate,KogMaw,Thresh,"Yasuo, Kalista, Viktor",Gnar,RekSai,Fizz,Ashe,Morgana,"Azir, Diana, Shen"
LCK,2015,Summer,Playoffs,KOO,1,0,kt,Lulu,RekSai,Ryze,Ashe,Braum,"Azir, Cassiopeia, Shen",Gnar,Elise,Diana,KogMaw,Alistar,"Vayne, Kalista, Fizz"
LCK,2015,Summer,Playoffs,KOO,0,1,kt,Rumble,RekSai,Viktor,KogMaw,Alistar,"Azir, Cassiopeia, Shen",Fizz,Elise,Diana,Corki,Thresh,"Kalista, Ryze, Lulu"
LCK,2015,Summer,Playoffs,kt,1,0,KOO,Riven,Gragas,Azir,Vayne,Janna,"Ryze, Braum, Shen",Rumble,LeeSin,Varus,KogMaw,Alistar,"Kalista, Lulu, Fizz"
LCK,2015,Summer,Playoffs,KOO,1,0,kt,Fizz,Gragas,Viktor,Vayne,Kennen,"Azir, Riven, Shen",Maokai,RekSai,Ahri,Sivir,Braum,"Kalista, Lulu, Ryze"
LCK,2015,Summer,Playoffs,KOO,0,1,kt,Lulu,RekSai,Viktor,KogMaw,Janna,,Lulu,Elise,Azir,Ashe,Leona,
LCK,2015,Summer,Playoffs,SKT,1,0,kt,Maokai,Elise,Azir,Ashe,Alistar,"Shen, Fizz, Lulu",Gnar,Vi,Leblanc,Corki,Braum,"Vayne, Evelynn, Kalista"
